id,source,source_url,exercise_id,variation_id,sex,bodyweight_label_lb,bodyweight_reference_kg,bodyweight_min_kg,bodyweight_max_kg,level,metric,value_kg,source_value_lb,notes
legion-female-deadlift-97-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,97,44,,45.8,advanced,absolute_e1rm,79.4,175,Original Legion chart lift name: Deadlift. Source row bodyweight: 97 lb. Converted from 175 lb to 79.4 kg.
legion-female-deadlift-97-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,97,44,,45.8,elite,absolute_e1rm,105.2,232,Original Legion chart lift name: Deadlift. Source row bodyweight: 97 lb. Converted from 232 lb to 105.2 kg.
legion-female-deadlift-105-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,105,47.6,45.8,49.7,beginner,absolute_e1rm,27.7,61,Original Legion chart lift name: Deadlift. Source row bodyweight: 105 lb. Converted from 61 lb to 27.7 kg.
legion-female-deadlift-105-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,105,47.6,45.8,49.7,novice,absolute_e1rm,51.7,114,Original Legion chart lift name: Deadlift. Source row bodyweight: 105 lb. Converted from 114 lb to 51.7 kg.
legion-female-deadlift-105-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,105,47.6,45.8,49.7,intermediate,absolute_e1rm,59.9,132,Original Legion chart lift name: Deadlift. Source row bodyweight: 105 lb. Converted from 132 lb to 59.9 kg.
legion-female-deadlift-105-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,105,47.6,45.8,49.7,advanced,absolute_e1rm,85.7,189,Original Legion chart lift name: Deadlift. Source row bodyweight: 105 lb. Converted from 189 lb to 85.7 kg.
legion-female-deadlift-105-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,105,47.6,45.8,49.7,elite,absolute_e1rm,109.8,242,Original Legion chart lift name: Deadlift. Source row bodyweight: 105 lb. Converted from 242 lb to 109.8 kg.
legion-female-deadlift-114-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,114,51.7,49.7,53.8,beginner,absolute_e1rm,29.9,66,Original Legion chart lift name: Deadlift. Source row bodyweight: 114 lb. Converted from 66 lb to 29.9 kg.
legion-female-deadlift-114-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,114,51.7,49.7,53.8,novice,absolute_e1rm,55.3,122,Original Legion chart lift name: Deadlift. Source row bodyweight: 114 lb. Converted from 122 lb to 55.3 kg.
legion-female-deadlift-114-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,114,51.7,49.7,53.8,intermediate,absolute_e1rm,64.4,142,Original Legion chart lift name: Deadlift. Source row bodyweight: 114 lb. Converted from 142 lb to 64.4 kg.
legion-female-deadlift-114-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,114,51.7,49.7,53.8,advanced,absolute_e1rm,90.7,200,Original Legion chart lift name: Deadlift. Source row bodyweight: 114 lb. Converted from 200 lb to 90.7 kg.
legion-female-deadlift-114-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,114,51.7,49.7,53.8,elite,absolute_e1rm,114.8,253,Original Legion chart lift name: Deadlift. Source row bodyweight: 114 lb. Converted from 253 lb to 114.8 kg.
legion-female-deadlift-123-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,123,55.8,53.8,57.8,beginner,absolute_e1rm,31.8,70,Original Legion chart lift name: Deadlift. Source row bodyweight: 123 lb. Converted from 70 lb to 31.8 kg.
legion-female-deadlift-123-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,123,55.8,53.8,57.8,novice,absolute_e1rm,58.5,129,Original Legion chart lift name: Deadlift. Source row bodyweight: 123 lb. Converted from 129 lb to 58.5 kg.
legion-female-deadlift-123-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,123,55.8,53.8,57.8,intermediate,absolute_e1rm,68.5,151,Original Legion chart lift name: Deadlift. Source row bodyweight: 123 lb. Converted from 151 lb to 68.5 kg.
legion-female-deadlift-123-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,123,55.8,53.8,57.8,advanced,absolute_e1rm,95.7,211,Original Legion chart lift name: Deadlift. Source row bodyweight: 123 lb. Converted from 211 lb to 95.7 kg.
legion-female-deadlift-123-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,123,55.8,53.8,57.8,elite,absolute_e1rm,119.3,263,Original Legion chart lift name: Deadlift. Source row bodyweight: 123 lb. Converted from 263 lb to 119.3 kg.
legion-female-deadlift-132-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,132,59.9,57.8,63.5,beginner,absolute_e1rm,33.6,74,Original Legion chart lift name: Deadlift. Source row bodyweight: 132 lb. Converted from 74 lb to 33.6 kg.
legion-female-deadlift-132-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,132,59.9,57.8,63.5,novice,absolute_e1rm,62.1,137,Original Legion chart lift name: Deadlift. Source row bodyweight: 132 lb. Converted from 137 lb to 62.1 kg.
legion-female-deadlift-132-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,132,59.9,57.8,63.5,intermediate,absolute_e1rm,72.1,159,Original Legion chart lift name: Deadlift. Source row bodyweight: 132 lb. Converted from 159 lb to 72.1 kg.
legion-female-deadlift-132-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,132,59.9,57.8,63.5,advanced,absolute_e1rm,99.8,220,Original Legion chart lift name: Deadlift. Source row bodyweight: 132 lb. Converted from 220 lb to 99.8 kg.
legion-female-deadlift-132-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,132,59.9,57.8,63.5,elite,absolute_e1rm,123.8,273,Original Legion chart lift name: Deadlift. Source row bodyweight: 132 lb. Converted from 273 lb to 123.8 kg.
legion-female-deadlift-148-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,148,67.1,63.5,71,beginner,absolute_e1rm,36.7,81,Original Legion chart lift name: Deadlift. Source row bodyweight: 148 lb. Converted from 81 lb to 36.7 kg.
legion-female-deadlift-148-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,148,67.1,63.5,71,novice,absolute_e1rm,68.5,151,Original Legion chart lift name: Deadlift. Source row bodyweight: 148 lb. Converted from 151 lb to 68.5 kg.
legion-female-deadlift-148-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,148,67.1,63.5,71,intermediate,absolute_e1rm,79.8,176,Original Legion chart lift name: Deadlift. Source row bodyweight: 148 lb. Converted from 176 lb to 79.8 kg.
legion-female-deadlift-148-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,148,67.1,63.5,71,advanced,absolute_e1rm,109.3,241,Original Legion chart lift name: Deadlift. Source row bodyweight: 148 lb. Converted from 241 lb to 109.3 kg.
legion-female-deadlift-148-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,148,67.1,63.5,71,elite,absolute_e1rm,133.8,295,Original Legion chart lift name: Deadlift. Source row bodyweight: 148 lb. Converted from 295 lb to 133.8 kg.
legion-female-deadlift-165-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,165,74.8,71,78.5,beginner,absolute_e1rm,39.9,88,Original Legion chart lift name: Deadlift. Source row bodyweight: 165 lb. Converted from 88 lb to 39.9 kg.
legion-female-deadlift-165-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,165,74.8,71,78.5,novice,absolute_e1rm,73.5,162,Original Legion chart lift name: Deadlift. Source row bodyweight: 165 lb. Converted from 162 lb to 73.5 kg.
legion-female-deadlift-165-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,165,74.8,71,78.5,intermediate,absolute_e1rm,85.7,189,Original Legion chart lift name: Deadlift. Source row bodyweight: 165 lb. Converted from 189 lb to 85.7 kg.
legion-female-deadlift-165-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,165,74.8,71,78.5,advanced,absolute_e1rm,117,258,Original Legion chart lift name: Deadlift. Source row bodyweight: 165 lb. Converted from 258 lb to 117 kg.
legion-female-deadlift-165-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,165,74.8,71,78.5,elite,absolute_e1rm,144.7,319,Original Legion chart lift name: Deadlift. Source row bodyweight: 165 lb. Converted from 319 lb to 144.7 kg.
legion-female-deadlift-181-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,181,82.1,78.5,86,beginner,absolute_e1rm,42.6,94,Original Legion chart lift name: Deadlift. Source row bodyweight: 181 lb. Converted from 94 lb to 42.6 kg.
legion-female-deadlift-181-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,181,82.1,78.5,86,novice,absolute_e1rm,78.9,174,Original Legion chart lift name: Deadlift. Source row bodyweight: 181 lb. Converted from 174 lb to 78.9 kg.
legion-female-deadlift-181-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,181,82.1,78.5,86,intermediate,absolute_e1rm,92.5,204,Original Legion chart lift name: Deadlift. Source row bodyweight: 181 lb. Converted from 204 lb to 92.5 kg.
legion-female-deadlift-181-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,181,82.1,78.5,86,advanced,absolute_e1rm,123.8,273,Original Legion chart lift name: Deadlift. Source row bodyweight: 181 lb. Converted from 273 lb to 123.8 kg.
legion-female-deadlift-181-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,181,82.1,78.5,86,elite,absolute_e1rm,149.2,329,Original Legion chart lift name: Deadlift. Source row bodyweight: 181 lb. Converted from 329 lb to 149.2 kg.
legion-female-deadlift-198-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,198,89.8,86,90,beginner,absolute_e1rm,45.8,101,Original Legion chart lift name: Deadlift. Source row bodyweight: 198 lb. Converted from 101 lb to 45.8 kg.
legion-female-deadlift-198-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,198,89.8,86,90,novice,absolute_e1rm,84.8,187,Original Legion chart lift name: Deadlift. Source row bodyweight: 198 lb. Converted from 187 lb to 84.8 kg.
legion-female-deadlift-198-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,198,89.8,86,90,intermediate,absolute_e1rm,98.4,217,Original Legion chart lift name: Deadlift. Source row bodyweight: 198 lb. Converted from 217 lb to 98.4 kg.
legion-female-deadlift-198-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,198,89.8,86,90,advanced,absolute_e1rm,128.8,284,Original Legion chart lift name: Deadlift. Source row bodyweight: 198 lb. Converted from 284 lb to 128.8 kg.
legion-female-deadlift-198-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,198,89.8,86,90,elite,absolute_e1rm,158.3,349,Original Legion chart lift name: Deadlift. Source row bodyweight: 198 lb. Converted from 349 lb to 158.3 kg.
legion-female-deadlift-199plus-beginner,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,199+,90.3,90,,beginner,absolute_e1rm,48.5,107,Original Legion chart lift name: Deadlift. Source row bodyweight: 199+ lb. Converted from 107 lb to 48.5 kg.
legion-female-deadlift-199plus-novice,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,199+,90.3,90,,novice,absolute_e1rm,89.4,197,Original Legion chart lift name: Deadlift. Source row bodyweight: 199+ lb. Converted from 197 lb to 89.4 kg.
legion-female-deadlift-199plus-intermediate,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,199+,90.3,90,,intermediate,absolute_e1rm,103.9,229,Original Legion chart lift name: Deadlift. Source row bodyweight: 199+ lb. Converted from 229 lb to 103.9 kg.
legion-female-deadlift-199plus-advanced,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,199+,90.3,90,,advanced,absolute_e1rm,134.7,297,Original Legion chart lift name: Deadlift. Source row bodyweight: 199+ lb. Converted from 297 lb to 134.7 kg.
legion-female-deadlift-199plus-elite,Legion Athletics strength standards,https://legionathletics.com/strength-standards/,deadlift,deadlift__standard,female,199+,90.3,90,,elite,absolute_e1rm,165.1,364,Original Legion chart lift name: Deadlift. Source row bodyweight: 199+ lb. Converted from 364 lb to 165.1 kg.
